MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
15,6,69.0,9142,1,0,3,3,0,4,0,20,2,2,1,5,6,8,0,1950,1,1,0,0,4,0.0,3,1,4,1,5,4,6,0.0,6,0.0,1020.0,1020.0,1,2,0,2,908,1020,0,1928,0.0,0.0,2,0,4,2,1,9,7,0,3,5,1910.0,3,1.0,440.0,4,4,2,0,60,112,0,0,0,3,4,2,0,4,2006,9,4,137000
6,6,60.0,9600,1,0,3,3,0,4,0,20,2,2,0,5,4,2,0,1950,1,1,0,13,4,0.0,3,4,0,5,1,4,6,0.0,6,0.0,1095.0,1095.0,2,1,0,4,1095,679,0,1774,1.0,0.0,2,0,4,2,4,8,3,0,3,0,1920.0,3,3.0,779.0,1,1,0,0,0,90,0,0,0,3,4,2,0,5,2006,9,4,87000
7,6,60.0,10800,1,1,3,3,0,4,0,20,2,2,0,4,7,7,0,1970,1,1,14,15,4,0.0,3,4,0,2,5,2,5,390.0,6,0.0,490.0,880.0,2,1,0,4,880,888,0,1768,0.0,0.0,1,1,2,1,4,6,7,2,5,5,1914.0,3,2.0,320.0,5,5,0,0,341,0,0,0,0,3,4,2,0,10,2006,9,4,163000
7,6,70.0,6300,1,1,3,3,0,0,0,20,2,2,0,4,7,6,0,2005,1,1,14,15,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,1226.0,1226.0,1,0,1,4,1226,878,0,2104,0.0,0.0,2,0,5,1,4,9,7,0,3,5,1910.0,3,2.0,432.0,1,5,1,0,341,88,0,0,0,3,4,2,0,7,2006,9,4,155000
4,6,63.0,5000,1,1,3,3,0,0,0,20,2,2,0,0,5,4,0,1950,1,1,14,15,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,540.0,540.0,1,2,0,0,889,551,0,1440,0.0,0.0,1,0,3,1,4,6,7,0,3,1,1940.0,3,1.0,352.0,1,5,2,0,0,77,0,0,0,3,4,2,0,4,2006,9,4,79000
7,6,65.0,8850,1,1,0,0,0,0,0,20,2,2,0,4,7,6,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,815.0,815.0,1,0,1,4,815,875,0,1690,0.0,0.0,1,0,3,1,4,7,7,1,2,5,1916.0,3,1.0,225.0,5,5,2,0,0,330,0,0,0,3,4,2,0,7,2006,5,4,144000
6,6,60.0,3600,1,0,3,3,0,4,0,20,2,2,0,5,6,7,0,1993,1,1,13,14,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,684.0,684.0,1,0,0,0,684,684,0,1368,0.0,0.0,1,0,3,1,4,7,7,0,3,5,1930.0,3,1.0,216.0,5,1,0,0,158,0,0,0,0,3,4,2,0,10,2006,9,4,114504
6,6,60.0,7200,1,1,3,3,0,0,0,20,2,2,0,5,7,7,0,1950,3,1,14,15,4,0.0,3,4,0,1,5,4,6,0.0,6,0.0,596.0,596.0,1,0,1,4,998,764,0,1762,1.0,0.0,1,1,4,1,2,8,7,0,3,5,1989.0,3,2.0,576.0,5,5,0,36,0,221,0,0,0,3,4,2,0,10,2006,9,4,157000
1,6,84.0,11340,1,1,3,3,0,0,0,20,2,2,0,2,6,5,0,1950,1,1,14,15,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,1200.0,1200.0,1,4,1,0,1200,0,0,1200,0.0,0.0,1,0,4,1,4,7,7,0,3,5,1923.0,3,1.0,312.0,1,1,2,0,0,228,0,0,0,3,4,2,0,3,2006,9,3,125000
7,6,90.0,22950,1,1,1,3,0,4,0,20,0,2,0,3,10,9,0,1993,1,7,14,15,4,0.0,2,2,0,5,5,2,6,0.0,6,0.0,1107.0,1107.0,1,0,1,4,1518,1518,572,3608,0.0,0.0,2,1,4,1,0,12,7,2,5,5,1993.0,3,3.0,840.0,0,5,2,0,260,0,0,410,0,3,0,2,0,6,2006,9,4,475000
10,6,33.0,5976,1,1,3,3,0,4,0,20,2,2,2,5,5,7,0,1950,3,1,14,15,4,0.0,3,4,2,5,5,4,6,0.0,6,0.0,624.0,624.0,1,2,0,0,624,624,0,1248,0.0,0.0,2,0,2,2,4,8,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,130,256,0,0,0,3,4,2,0,12,2006,9,4,93500
0,6,65.0,9750,1,0,3,3,0,4,0,20,2,2,0,2,5,5,0,1958,3,1,6,6,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,960.0,960.0,1,0,1,4,960,0,0,960,0.0,0.0,1,0,3,1,4,5,7,0,3,5,2002.0,3,2.0,624.0,5,5,2,0,0,0,0,0,0,3,4,1,4500,7,2006,9,4,125000
4,1,63.0,4761,1,1,3,3,0,0,0,11,2,2,0,1,3,3,0,1950,1,1,14,15,4,0.0,1,1,0,5,1,4,6,0.0,6,0.0,1020.0,1020.0,1,1,0,2,1020,0,0,1020,0.0,0.0,1,0,2,1,1,5,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,0,105,0,0,0,3,4,2,0,10,2006,3,4,64500
1,5,51.0,7446,1,1,3,3,0,0,0,3,1,2,0,2,4,5,0,1950,1,1,15,16,4,0.0,3,4,1,5,5,4,5,266.0,6,0.0,522.0,788.0,1,4,1,0,788,0,0,788,0.0,0.0,1,0,2,1,4,4,7,2,5,6,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,1,2,0,4,2006,9,0,100000
4,5,65.0,6435,1,1,3,3,0,4,0,3,6,2,0,0,6,5,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,972.0,972.0,1,2,1,4,972,605,0,1577,0.0,0.0,1,0,3,1,1,6,7,1,2,5,1939.0,3,1.0,312.0,5,5,2,0,0,0,0,0,0,3,4,2,0,10,2006,9,4,140200
6,5,69.0,11737,1,1,0,0,0,4,0,3,2,2,0,5,6,7,0,1996,2,1,2,13,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,848.0,848.0,2,4,0,4,1017,810,0,1827,0.0,0.0,1,0,2,1,4,9,7,1,2,5,1943.0,3,1.0,240.0,1,5,2,27,36,42,0,0,0,3,0,2,0,5,2006,9,4,202500
4,6,50.0,5000,1,1,3,3,0,0,0,3,1,2,0,0,6,7,0,1950,1,1,5,5,4,0.0,3,2,1,5,5,4,0,399.0,6,0.0,605.0,1004.0,1,0,1,4,1004,660,0,1664,0.0,0.0,2,0,3,1,4,7,7,2,2,5,1950.0,3,2.0,420.0,5,5,2,0,24,36,0,0,0,3,4,2,0,10,2006,9,4,159000
15,6,65.0,7800,1,1,3,3,0,4,0,20,0,2,1,0,5,7,0,1950,1,1,8,8,4,0.0,3,4,1,2,5,2,5,507.0,6,0.0,286.0,793.0,1,4,1,4,793,325,0,1118,1.0,0.0,1,0,3,1,4,5,7,1,2,5,1939.0,3,2.0,410.0,5,5,2,0,0,0,0,271,0,3,2,2,0,5,2006,9,4,119900
4,6,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,6,6,0,1950,1,1,14,15,4,0.0,3,4,2,5,5,4,6,0.0,6,0.0,816.0,816.0,1,4,1,4,816,0,360,1176,0.0,0.0,1,0,3,1,4,6,7,1,2,5,1985.0,3,2.0,528.0,5,5,2,112,0,0,0,0,0,3,2,4,400,9,2006,9,4,114500
4,6,51.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,4,0,1950,1,1,8,8,4,0.0,3,4,0,2,5,4,6,0.0,6,0.0,896.0,896.0,1,2,1,0,896,448,0,1344,0.0,0.0,1,0,3,1,4,7,7,0,3,5,1936.0,3,1.0,240.0,1,5,2,200,114,0,0,0,0,3,4,2,0,4,2006,9,4,115000
4,6,51.0,6120,1,1,3,3,0,4,0,3,2,2,0,0,3,5,0,1950,1,1,0,0,4,0.0,2,4,1,5,5,4,5,347.0,6,0.0,381.0,728.0,1,0,1,4,728,434,0,1162,1.0,0.0,1,0,3,1,4,6,7,0,3,5,1930.0,3,1.0,258.0,1,4,2,0,24,0,0,0,0,3,4,2,0,11,2006,4,0,75000
1,6,51.0,6120,1,1,3,3,0,4,0,3,2,2,0,2,5,7,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,5,489.0,6,0.0,279.0,768.0,1,4,0,4,1015,0,0,1015,0.0,0.0,1,0,3,1,4,6,2,0,3,5,1925.0,3,1.0,450.0,5,5,2,0,0,112,0,120,0,3,2,4,620,7,2006,9,0,88000
4,6,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,4,5,0,1950,1,1,0,0,4,0.0,3,4,3,3,3,3,4,0.0,4,0.0,0.0,0.0,1,2,0,4,672,240,0,912,0.0,0.0,1,0,2,1,4,3,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,0,0,0,0,0,3,4,2,0,7,2006,9,4,80500
4,6,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,6,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,1042.0,1042.0,1,0,1,4,1042,534,0,1576,0.0,0.0,1,0,3,1,4,8,7,1,2,5,1928.0,3,1.0,225.0,5,5,2,0,0,0,0,0,0,3,4,2,0,8,2006,9,3,149000
4,6,51.0,6120,1,1,3,3,0,4,0,3,2,2,0,0,5,7,0,1984,1,1,8,8,4,0.0,3,2,0,5,5,4,6,0.0,6,0.0,741.0,741.0,1,2,1,4,741,583,0,1324,0.0,0.0,1,0,3,1,2,7,7,0,3,5,1930.0,3,1.0,180.0,1,5,2,0,0,55,0,0,0,3,4,2,0,2,2006,9,4,110000
1,6,50.0,6000,1,1,3,3,0,4,0,20,0,2,0,2,6,6,0,1980,1,1,8,8,4,0.0,3,2,0,5,5,4,1,397.0,6,0.0,706.0,1103.0,1,2,1,4,1103,0,0,1103,0.0,0.0,1,0,2,1,2,5,7,1,2,5,1976.0,3,2.0,440.0,5,5,2,166,120,0,0,0,0,3,2,2,0,7,2006,9,4,110500
1,6,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,2,5,7,0,1950,1,1,14,16,4,0.0,3,4,1,5,5,4,3,616.0,6,0.0,0.0,616.0,1,2,1,4,616,0,0,616,0.0,0.0,1,0,2,1,4,4,7,0,3,5,1921.0,3,1.0,205.0,5,5,2,0,0,129,0,0,0,3,4,2,0,6,2006,9,4,89000
3,6,58.0,6380,1,1,3,3,0,4,0,3,2,2,0,1,5,6,0,1950,1,1,8,8,4,0.0,3,4,0,5,1,4,6,0.0,6,0.0,993.0,993.0,1,4,1,0,1048,0,0,1048,0.0,0.0,1,0,2,1,4,5,7,1,2,5,1922.0,3,1.0,280.0,5,5,2,0,0,116,0,0,0,3,4,2,0,8,2006,9,4,113000
1,5,50.0,11672,1,2,1,3,0,4,0,3,2,2,0,2,5,5,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,816.0,816.0,1,4,1,0,816,0,0,816,0.0,0.0,1,0,2,1,4,4,7,0,3,5,1925.0,3,1.0,210.0,1,1,0,168,0,112,0,0,0,3,4,2,0,7,2006,9,4,109000
4,6,90.0,33120,1,1,2,3,0,4,0,20,6,1,0,0,6,5,0,1962,1,1,3,15,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,1595.0,1595.0,1,4,1,4,1611,875,0,2486,0.0,0.0,2,0,5,1,4,8,7,1,2,5,1962.0,3,2.0,576.0,5,5,2,0,0,0,0,0,0,3,4,2,0,10,2006,9,4,220000
15,5,60.0,9873,1,1,3,3,0,4,0,3,6,2,1,2,4,5,0,1970,1,1,6,6,1,160.0,3,4,1,5,5,0,0,789.0,6,0.0,171.0,960.0,2,4,0,4,960,0,0,960,1.0,0.0,1,0,3,1,4,6,7,0,3,5,1970.0,3,2.0,576.0,5,5,2,0,288,0,0,0,0,3,4,2,0,5,2006,9,4,129000
4,6,59.0,5310,1,1,3,3,0,0,0,20,1,2,0,0,6,8,0,2003,3,1,13,14,4,0.0,3,2,1,5,1,4,6,0.0,6,0.0,485.0,485.0,1,2,1,4,1001,634,0,1635,0.0,0.0,1,0,2,1,2,5,7,0,3,1,1950.0,3,1.0,255.0,1,5,2,394,0,0,0,0,0,3,4,2,0,6,2006,9,4,117000
1,6,153.0,4118,1,0,0,0,0,0,1,20,1,2,0,2,4,4,0,1950,1,1,14,15,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,693.0,693.0,3,1,0,0,693,0,0,693,0.0,0.0,1,0,2,1,1,4,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,20,0,0,0,0,3,4,2,0,3,2006,9,4,52500
4,6,60.0,10320,1,0,3,3,0,4,0,11,2,2,0,0,4,5,0,1950,1,1,8,8,4,0.0,3,4,0,5,1,4,6,0.0,6,0.0,596.0,596.0,1,3,1,1,834,596,0,1430,0.0,0.0,2,0,3,1,1,7,7,0,3,5,1924.0,3,2.0,370.0,1,1,2,218,0,0,0,210,0,3,4,2,0,10,2006,9,0,107000
6,6,60.0,7518,1,1,3,3,0,3,0,11,2,2,0,5,5,8,0,2004,1,1,0,10,4,0.0,1,2,0,1,1,4,6,0.0,6,0.0,396.0,396.0,1,2,1,4,665,665,0,1330,0.0,0.0,1,0,3,1,4,7,7,0,3,5,2001.0,3,1.0,390.0,5,5,0,0,72,45,0,0,0,3,2,2,0,7,2006,9,4,116500
1,6,50.0,9000,1,1,3,3,0,4,0,11,2,2,0,2,5,4,0,1950,1,1,14,15,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,610.0,610.0,1,0,0,0,819,0,0,819,0.0,0.0,1,0,2,1,2,4,7,0,3,6,0.0,1,0.0,0.0,3,3,0,0,0,0,0,0,0,3,4,2,0,9,2006,9,0,72000
4,6,50.0,8600,1,1,3,0,0,4,0,11,2,2,0,0,6,6,0,1950,1,1,8,8,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,780.0,780.0,1,4,1,4,780,596,0,1376,0.0,0.0,2,0,3,1,4,7,7,1,2,5,1937.0,3,1.0,198.0,5,5,0,0,0,0,0,0,0,3,4,2,0,6,2006,9,4,119500
4,6,60.0,7200,1,1,3,3,0,0,0,11,2,2,0,0,5,6,0,1995,1,1,14,15,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,803.0,803.0,1,0,1,4,803,557,0,1360,0.0,0.0,1,1,2,1,2,6,7,0,3,5,1951.0,3,1.0,297.0,5,5,2,0,65,190,0,0,0,3,2,2,0,7,2006,9,4,125500
1,6,60.0,9786,1,1,3,3,0,4,0,11,2,2,0,2,3,4,0,1950,3,1,14,15,4,0.0,3,4,0,5,1,4,6,0.0,6,0.0,1007.0,1007.0,1,1,0,4,1077,0,0,1077,0.0,0.0,1,0,3,1,4,6,7,1,2,5,1922.0,3,1.0,210.0,5,1,1,0,100,48,0,0,0,3,4,2,0,5,2006,9,4,91000
15,6,60.0,6780,1,1,3,3,0,4,0,11,2,2,1,0,6,8,0,1982,1,1,14,15,4,0.0,3,1,1,5,5,0,2,490.0,6,0.0,30.0,520.0,1,2,0,4,520,0,234,754,1.0,0.0,1,0,2,1,4,5,7,0,3,6,0.0,1,0.0,0.0,3,3,0,53,0,0,0,0,0,3,4,2,0,6,2006,9,4,84500
1,6,60.0,7200,1,1,3,3,0,0,0,11,2,2,0,2,6,6,0,1950,1,1,13,14,4,0.0,3,4,0,5,5,4,3,343.0,6,0.0,641.0,984.0,1,4,1,1,984,0,0,984,0.0,0.0,1,0,3,1,4,6,7,0,3,5,1930.0,3,1.0,308.0,5,5,0,0,0,164,0,0,0,3,4,2,0,3,2006,4,3,90000
4,5,82.0,12375,1,1,3,3,0,4,0,22,1,2,0,0,5,5,0,1951,1,1,6,6,5,41.0,3,1,1,5,5,4,1,329.0,6,0.0,477.0,806.0,1,4,1,4,1081,341,0,1422,1.0,0.0,1,0,3,1,4,7,7,1,5,5,1951.0,3,1.0,288.0,5,5,2,0,0,0,0,0,0,3,1,2,0,6,2006,9,4,137500
10,5,120.0,11136,1,1,3,3,0,0,0,22,1,1,2,2,6,5,0,1964,1,1,3,3,4,0.0,3,4,1,5,5,4,6,0.0,6,0.0,1921.0,1921.0,1,4,1,4,1921,0,0,1921,0.0,0.0,2,0,4,2,4,8,7,0,3,5,1964.0,3,2.0,576.0,5,5,2,0,180,0,0,0,0,3,4,2,0,7,2006,9,4,150000
0,5,100.0,21370,1,1,3,3,0,2,0,22,2,2,0,2,5,5,0,1950,1,1,14,8,4,0.0,3,4,3,3,3,3,4,0.0,4,0.0,0.0,0.0,1,4,1,0,1640,0,0,1640,0.0,0.0,1,0,3,1,4,7,2,1,2,1,1950.0,2,2.0,394.0,5,5,2,0,0,225,0,0,0,3,4,4,600,6,2006,9,4,131000
8,5,92.0,6930,1,1,0,3,0,4,0,4,2,2,0,7,5,4,0,1958,3,1,14,7,1,120.0,3,4,1,5,5,0,1,300.0,5,294.0,468.0,1062.0,1,0,1,1,1352,0,0,1352,0.0,1.0,1,0,3,1,2,6,3,0,3,3,1958.0,3,1.0,288.0,5,5,2,168,0,294,0,0,0,3,4,2,0,7,2006,9,0,130000
1,5,55.0,8250,1,1,3,3,0,4,0,7,2,2,0,2,5,7,0,1950,1,1,14,15,4,0.0,3,4,3,3,3,3,4,0.0,4,0.0,0.0,0.0,1,4,0,4,1032,0,0,1032,0.0,0.0,1,0,2,1,4,6,7,1,5,5,1939.0,3,1.0,260.0,5,5,2,0,0,121,0,0,0,3,4,2,0,6,2006,9,4,125000
1,5,50.0,5220,1,1,0,3,0,4,0,21,2,2,0,2,5,3,0,1950,1,1,14,16,4,0.0,3,4,0,5,5,4,6,0.0,6,0.0,830.0,830.0,1,2,1,4,879,0,0,879,0.0,0.0,1,0,2,1,4,4,7,0,3,5,1936.0,3,1.0,180.0,5,5,1,0,108,0,0,0,0,3,4,2,0,1,2006,9,4,80000
0,5,50.0,5500,1,1,3,3,0,4,0,21,2,2,0,2,7,5,0,2004,5,1,13,14,4,0.0,3,4,2,2,2,2,2,510.0,3,373.0,190.0,1073.0,1,0,1,4,1073,0,0,1073,1.0,0.0,2,0,2,1,4,4,7,0,3,5,2004.0,3,1.0,246.0,5,5,2,0,120,0,0,0,0,3,4,2,0,5,2006,9,4,157000
0,5,75.0,11235,1,1,3,3,0,4,0,22,2,2,0,2,4,5,0,1979,1,1,6,6,1,51.0,3,4,1,5,5,4,5,547.0,6,0.0,504.0,1051.0,1,2,1,4,1382,0,0,1382,0.0,0.0,1,1,3,1,4,6,7,1,4,1,1974.0,3,2.0,459.0,5,5,2,0,82,0,0,0,0,3,4,2,0,10,2006,9,4,148000
10,5,72.0,10791,1,1,3,3,0,4,0,22,2,2,2,2,4,5,0,1967,1,1,8,8,4,0.0,3,4,3,3,3,3,4,0.0,4,0.0,0.0,0.0,1,4,1,4,1296,0,0,1296,0.0,0.0,2,0,2,2,4,6,7,0,3,4,1967.0,3,2.0,516.0,5,5,2,0,0,0,0,0,0,3,4,4,500,10,2006,9,4,90000
0,5,70.0,8414,1,1,3,3,0,4,0,22,2,2,0,2,6,8,0,2003,3,1,6,6,4,0.0,3,4,1,5,5,4,2,663.0,6,0.0,396.0,1059.0,1,4,1,4,1068,0,0,1068,0.0,1.0,1,0,3,1,4,6,7,0,3,1,1963.0,2,1.0,264.0,5,5,2,192,0,0,0,0,0,3,2,2,0,2,2006,9,4,154500
0,5,72.0,11327,1,1,0,3,0,4,0,22,2,2,0,2,5,6,0,1967,3,1,6,6,1,305.0,3,4,1,5,5,0,0,779.0,6,0.0,285.0,1064.0,1,4,1,4,1064,0,0,1064,0.0,1.0,1,0,3,1,4,6,7,1,5,1,1967.0,3,2.0,528.0,5,5,2,314,48,0,0,0,0,3,4,2,0,6,2006,9,4,153600
8,5,96.0,11777,1,1,0,3,0,4,0,22,2,2,0,7,5,6,0,1966,1,1,13,14,1,97.0,3,4,1,5,5,0,3,328.0,0,551.0,285.0,1164.0,1,0,1,4,1320,0,0,1320,1.0,0.0,1,0,3,1,4,6,7,2,1,1,1966.0,2,2.0,564.0,5,5,2,160,68,240,0,0,0,3,4,2,0,5,2006,9,0,164500
8,5,80.0,10366,1,1,0,3,0,0,0,22,2,2,0,7,6,7,0,1964,1,1,6,10,4,0.0,3,2,1,5,5,0,2,456.0,6,0.0,456.0,912.0,1,4,1,4,934,0,0,934,0.0,1.0,1,0,2,1,4,4,7,0,3,1,1964.0,3,1.0,336.0,5,5,2,77,0,0,0,0,0,3,0,4,500,7,2006,9,4,132000
0,5,75.0,9000,1,1,3,3,0,0,0,22,2,2,0,2,5,6,0,1966,1,1,9,10,4,0.0,3,4,1,5,5,4,0,773.0,6,0.0,286.0,1059.0,1,2,1,4,1059,0,0,1059,1.0,0.0,1,0,3,1,4,6,7,0,3,1,1966.0,0,1.0,286.0,5,5,2,0,88,0,0,0,0,3,1,2,0,6,2006,9,0,142500
0,5,72.0,11553,1,1,0,3,0,4,0,22,2,2,0,2,5,5,0,1968,3,1,9,10,1,188.0,3,4,1,5,5,4,1,673.0,6,0.0,378.0,1051.0,1,4,1,4,1159,0,0,1159,0.0,0.0,1,1,3,1,4,7,7,1,1,1,1968.0,3,1.0,336.0,5,5,2,466,0,0,0,0,0,3,4,2,0,7,2006,9,4,158000
5,5,74.0,7844,1,1,3,3,0,4,0,22,2,2,0,5,6,7,0,1978,3,1,6,6,1,203.0,3,4,1,5,5,4,0,209.0,6,0.0,463.0,672.0,1,4,1,4,672,728,0,1400,0.0,0.0,1,1,3,1,4,6,7,1,5,1,1978.0,0,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,2,0,3,2006,9,4,149500
0,5,72.0,9535,1,1,0,3,0,4,0,22,2,2,0,2,5,5,0,1967,1,1,6,6,1,450.0,3,4,1,5,5,4,1,194.0,3,982.0,0.0,1176.0,1,4,1,4,1458,0,0,1458,1.0,0.0,1,1,3,1,4,7,7,1,5,1,1967.0,3,2.0,512.0,5,5,2,284,0,0,0,0,0,3,2,2,0,7,2006,9,4,165000
0,5,78.0,10335,1,1,0,3,0,4,0,22,2,2,0,2,5,6,0,1993,1,1,9,10,4,0.0,3,4,1,5,5,4,5,570.0,6,0.0,891.0,1461.0,1,2,1,4,1721,0,0,1721,0.0,0.0,2,1,3,1,4,7,2,1,5,1,1968.0,2,2.0,440.0,5,5,2,0,96,180,0,0,0,3,2,2,0,7,2006,9,4,180000
8,5,72.0,7176,1,1,0,3,0,1,0,22,2,2,0,7,6,6,0,1978,1,1,6,6,1,200.0,3,4,1,5,2,1,2,794.0,6,0.0,166.0,960.0,1,1,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,1,1,5,1979.0,3,2.0,616.0,5,5,2,131,0,0,0,180,0,3,0,2,0,7,2006,9,4,160500
10,5,72.0,9662,1,1,0,3,0,4,0,22,2,2,2,2,5,4,0,1977,1,1,9,10,4,0.0,3,4,1,2,5,4,6,0.0,6,0.0,1967.0,1967.0,1,4,1,4,1967,0,0,1967,0.0,0.0,2,0,6,2,4,10,7,0,3,1,1977.0,0,2.0,580.0,5,5,2,170,0,0,0,0,0,3,4,2,0,8,2006,9,4,156500
10,5,75.0,8235,1,1,3,3,0,4,0,22,2,2,2,2,5,4,0,1977,1,1,9,10,1,99.0,3,4,1,5,5,4,5,483.0,6,0.0,1466.0,1949.0,1,4,1,4,1949,0,0,1949,0.0,0.0,2,0,6,2,4,10,7,0,3,1,1977.0,2,2.0,586.0,5,5,2,32,0,0,0,0,0,3,4,2,0,5,2006,9,4,157000
4,5,72.0,13650,1,1,3,3,0,4,0,22,2,2,0,0,5,5,0,1958,1,1,8,8,4,0.0,2,2,1,5,5,4,0,57.0,1,441.0,554.0,1052.0,1,0,1,4,1252,668,0,1920,1.0,0.0,2,0,4,1,2,8,7,1,2,1,1958.0,3,2.0,451.0,5,5,2,0,0,0,0,0,0,3,4,2,0,7,2006,9,4,172500
0,5,88.0,13125,1,1,3,3,0,0,0,22,2,2,0,2,5,4,0,2000,1,1,14,15,0,67.0,3,4,1,5,5,4,5,168.0,1,682.0,284.0,1134.0,1,0,1,4,1803,0,0,1803,1.0,0.0,2,0,3,1,4,8,0,1,5,1,1957.0,2,2.0,484.0,5,5,2,0,0,0,0,0,0,3,0,2,0,1,2006,9,4,155000
0,5,102.0,17920,1,1,3,3,0,4,0,22,2,2,0,2,5,4,0,1974,3,1,14,10,4,0.0,3,4,1,5,5,2,0,306.0,5,1085.0,372.0,1763.0,1,4,1,4,1779,0,0,1779,1.0,0.0,1,1,3,1,4,6,7,1,2,1,1955.0,3,2.0,454.0,5,5,2,0,418,0,0,312,0,3,4,2,0,7,2006,9,0,170000
1,5,72.0,17529,1,1,3,3,0,4,0,22,2,2,0,2,5,5,0,1950,1,1,3,15,5,65.0,3,4,0,5,5,4,6,0.0,6,0.0,872.0,872.0,1,1,0,1,872,0,0,872,0.0,0.0,1,0,2,1,1,5,4,1,2,5,1924.0,3,1.0,322.0,1,1,0,0,0,116,0,0,0,3,4,2,0,4,2006,9,4,105000
8,5,72.0,10246,1,1,0,3,0,1,0,22,2,2,0,7,4,9,0,2001,1,1,13,14,4,0.0,3,2,1,5,2,0,2,648.0,6,0.0,0.0,648.0,1,0,1,4,960,0,0,960,1.0,1.0,0,0,0,1,4,3,7,0,3,1,1965.0,3,1.0,364.0,5,5,2,88,0,0,0,0,0,3,4,2,0,5,2006,9,4,145000
0,5,72.0,14175,1,1,3,0,0,0,1,22,2,2,0,2,5,6,0,1987,1,1,5,15,4,0.0,3,4,1,5,5,4,5,988.0,6,0.0,200.0,1188.0,1,2,1,4,1437,0,0,1437,1.0,0.0,1,1,3,1,4,6,3,1,5,5,1999.0,3,2.0,576.0,5,5,2,304,0,0,0,0,0,3,4,2,0,11,2006,9,4,168000
0,5,80.5,20355,1,1,3,2,0,4,1,4,2,2,0,2,7,6,0,1967,1,5,9,10,1,123.0,3,4,1,2,5,0,5,810.0,0,826.0,229.0,1865.0,1,4,1,4,1830,0,0,1830,1.0,0.0,1,0,2,1,4,6,7,2,2,1,1967.0,3,2.0,521.0,5,5,2,0,115,168,0,0,0,3,4,2,0,6,2006,9,4,278000
0,5,87.0,13050,1,1,3,2,0,4,1,4,2,2,0,2,5,6,0,1963,0,5,15,16,4,0.0,3,4,1,2,5,0,5,104.0,0,850.0,46.0,1000.0,1,0,1,4,1000,0,0,1000,1.0,0.0,1,0,1,1,4,4,7,2,5,1,1993.0,3,2.0,575.0,5,5,2,238,0,148,0,0,0,3,4,2,0,4,2006,9,4,164000
